impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"0,0439",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,3,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"157,852075","157,852075","3,419381",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,73,Ministerio de Def,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"25,78689","25,78689",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"1,47928",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,73,MINISTERIO DE DEFENSA,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"73,37011","73,37011","0,097165",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,372,Instituto de Investigaciones Científicas y Técnicas para la Defensa (CITEDEF),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,69,INST. INVESTIGACIONES CIENTIFICAS Y TECNICAS DE LAS FFAA,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,35,35,0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos no impositivos,1,Tasas,9,Otras,71,Ejército,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"31,1365289",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos no impositivos,2,Derechos,3,Derechos de inscripción,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"1614,282","1614,282","50,53538399",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos no impositivos,2,Derechos,5,Derechos de examen,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"69,338","69,338",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"509,438","509,438",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"726,374","726,374",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,71,Ejército,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"88,687897",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos no impositivos,5,Alquileres,9,Otros alquileres,71,Ejército,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"130,757","130,757",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,71,Ejército,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"1400,241","1400,241","203,79348384",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,71,Ejército,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"2971,652","2971,652","94,64317046",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"26,747","26,747",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,62,Armada Argentina,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"721,652","721,652","32,52842709",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,62,Armada Argentina,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"83,765","83,765",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,62,Armada Argentina,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"280,432","280,432","5,58767297",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,22,Transferencias de capital,5,Transferencias de capital de instituciones provinciales y municipales,6,Transferencias de capital de la Administración Pública Municipal,0,Transferencias de capital de la Administración Pública Municipal,1.4,Transferencias Internas,12223400,De la Administración Pública Municipal,0,GENERICO,"131,344","131,344",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"4,016","4,016","0,354011",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"0,454","0,454","0,21558",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"1423,544","1423,544","130,09811987",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"58,177","58,177","0,12541",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"2402,336","2402,336","208,97232909",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,21,Recursos propios de capital,1,Venta de activos,9,Venta de otros bienes,29,Otros,1.3,Recursos con Afectación Específica,12111000,De activos fijos,0,GENERICO,20,20,0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,24,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),0,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),371,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),12,Ingresos no impositivos,2,Derechos,3,Derechos de inscripción,29,Otros,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"0,118","0,118",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
